ppd_id,PlanName,PlanFullName,StateAbbrev,StateName,GovtName,PlanType,fy,fye,MktAssets_net,InvestmentReturn_1yr,ActFundedRatio_GASB
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2001.0,2001-09-30,7.236735e+06,-0.0636,1.002
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2002.0,2002-09-30,6.424435e+06,-0.0929,0.954
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2003.0,2003-09-30,7.222812e+06,0.1648,0.911
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2004.0,2004-09-30,7.795598e+06,0.1006,0.897
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2005.0,2005-09-30,8.464515e+06,0.1098,0.84
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2006.0,2006-09-30,9.001867e+06,0.0837,0.811
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2007.0,2007-09-30,1.0401218e+07,0.1792,0.79
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2008.0,2008-09-30,8.647705e+06,-0.1521,0.757
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2009.0,2009-09-30,7.679005e+06,-0.1003,0.722
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2010.0,2010-09-30,8.176732e+06,0.0847,0.682
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2011.0,2011-09-30,8.130435e+06,0.0221,0.658
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2012.0,2012-09-30,9.188696e+06,0.1801,0.657
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2013.0,2013-09-30,1.009194e+07,0.146,0.657
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2014.0,2014-09-30,1.0883952e+07,0.1202,0.669
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2015.0,2015-09-30,1.0551904e+07,0.0105,0.673
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2016.0,2016-09-30,1.1177074e+07,0.1022,0.662
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2017.0,2017-09-30,1.2122471e+07,0.1286,0.678
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2018.0,2018-09-30,1.2720352e+07,0.0929,0.687
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2019.0,2019-09-30,1.2568473e+07,0.0278,0.682
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2020.0,2020-09-30,1.3150538e+07,0.0583,0.682
1,Alabama ERS,Employees’ Retirement System of Alabama,AL,Alabama,Alabama,1,2021.0,2021-09-30,1.5479476e+07,0.2218,0.677
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2001.0,2001-09-30,1.5814533e+07,-0.0605,1.014
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2002.0,2002-09-30,1.4167952e+07,-0.0781,0.974
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2003.0,2003-09-30,1.568562e+07,0.1598,0.936
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2004.0,2004-09-30,1.6853148e+07,0.1071,0.896
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2005.0,2005-09-30,1.8168524e+07,0.1126,0.836
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2006.0,2006-09-30,1.9207804e+07,0.0882,0.828
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2007.0,2007-09-30,2.191875e+07,0.1746,0.795
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2008.0,2008-09-30,1.8100388e+07,-0.1536,0.776
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2009.0,2009-09-30,1.6120988e+07,-0.0794,0.747
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2010.0,2010-09-30,1.7037672e+07,0.0842,0.711
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2011.0,2011-09-30,1.6752218e+07,0.0181,0.675
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2012.0,2012-09-30,1.8950126e+07,0.183,0.665
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2013.0,2013-09-30,2.0820372e+07,0.1493,0.662
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2014.0,2014-09-30,2.2441308e+07,0.1213,0.675
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2015.0,2015-09-30,2.1747732e+07,0.0104,0.683
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2016.0,2016-09-30,2.2936298e+07,0.1041,0.683
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2017.0,2017-09-30,2.4651456e+07,0.1177,0.689
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2018.0,2018-09-30,2.5935432e+07,0.0942,0.702
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2019.0,2019-09-30,2.5619448e+07,0.0263,0.694
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2020.0,2020-09-30,2.5946388e+07,0.0562,0.707
2,Alabama Teachers,Teachers' Retirement System of Alabama,AL,Alabama,Alabama,2,2021.0,2021-09-30,3.056193e+07,0.2262,0.702
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2001.0,2001-06-30,5.796189e+06,-0.0525,1.009
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2002.0,2002-06-30,5.323757e+06,-0.0548,0.752
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2003.0,2003-06-30,5.31839e+06,0.0367,0.728
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2004.0,2004-06-30,5.880443e+06,0.1508,0.702
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2005.0,2005-06-30,6.122064e+06,0.0895,0.657
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2006.0,2006-06-30,6.56815e+06,0.1174,0.782
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2007.0,2007-06-30,7.439387e+06,0.1888,0.778
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2008.0,2008-06-30,6.935808e+06,-0.0306,0.788
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2009.0,2009-06-30,5.09044e+06,-0.2049,0.63
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2010.0,2010-06-30,5.391527e+06,0.1139,0.624
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2011.0,2011-06-30,6.267925e+06,0.2122,0.619
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2012.0,2012-06-30,6.118294e+06,0.0046,0.571
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2013.0,2013-06-30,6.694482e+06,0.125,0.545
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2014.0,2014-06-30,7.731438e+06,0.1856,0.597
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2015.0,2015-06-30,8.606862e+06,0.0329,0.67
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2016.0,2016-06-30,8.227687e+06,-0.0036,0.664
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2017.0,2017-06-30,8.943127e+06,0.1335,0.667
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2018.0,2018-06-30,9.306675e+06,0.0961,0.646
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2019.0,2019-06-30,9.489405e+06,0.064,0.637
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2020.0,2020-06-30,9.469161e+06,0.0383,0.636
3,Alaska PERS,State of Alaska Public Employees’ Retirement System,AK,Alaska,Alaska,1,2021.0,2021-06-30,1.1912309e+07,0.2762,0.679
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2001.0,2001-06-30,3.302567e+06,-0.0535,0.95
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2002.0,2002-06-30,2.983297e+06,-0.0549,0.682
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2003.0,2003-06-30,2.917523e+06,0.0368,0.643
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2004.0,2004-06-30,3.164807e+06,0.1509,0.628
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2005.0,2005-06-30,3.239727e+06,0.0901,0.609
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2006.0,2006-06-30,3.422923e+06,0.1178,0.678
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2007.0,2007-06-30,3.806494e+06,0.1892,0.682
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2008.0,2008-06-30,3.550798e+06,-0.0305,0.702
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2009.0,2009-06-30,2.596433e+06,-0.2062,0.57
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2010.0,2010-06-30,2.716557e+06,0.1158,0.543
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2011.0,2011-06-30,3.12353e+06,0.214,0.54
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2012.0,2012-06-30,3.006647e+06,0.0051,0.499
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2013.0,2013-06-30,3.27913e+06,0.1259,0.481
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2014.0,2014-06-30,3.771139e+06,0.1846,0.545
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2015.0,2015-06-30,5.246955e+06,0.033,0.76898
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2016.0,2016-06-30,4.942201e+06,-0.0036,0.758
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2017.0,2017-06-30,5.312295e+06,0.1336,0.759
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2018.0,2018-06-30,5.472727e+06,0.0962,0.762
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2019.0,2019-06-30,5.511929e+06,0.0639,0.753
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2020.0,2020-06-30,5.444799e+06,0.0383,0.75
4,Alaska Teachers,State of Alaska Teachers’ Retirement System,AK,Alaska,Alaska,2,2021.0,2021-06-30,6.731481e+06,0.2765,0.791
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2001.0,2001-06-30,4.4220625e+06,-0.1686,1.269
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2002.0,2002-06-30,3.6963182e+06,-0.1507,1.13
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2003.0,2003-06-30,3.832538e+06,0.0667,1.009
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2004.0,2004-06-30,4.309735e+06,0.1497,0.924
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2005.0,2005-06-30,4.608042e+06,0.0911,0.821
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2006.0,2006-06-30,4.9063985e+06,0.083,0.77
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2007.0,2007-06-30,5.5317935e+06,0.1705,0.664
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2008.0,2008-06-30,5.0192805e+06,-0.0727,0.688
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2009.0,2009-06-30,4.115701e+06,-0.1773,0.7
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2010.0,2010-06-30,4.5858635e+06,0.1347,0.677
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2011.0,2011-06-30,5.216643e+06,0.1737,0.637
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2012.0,2012-06-30,5.055828e+06,-0.0079,0.602
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2013.0,2013-06-30,5.529057e+06,0.1064,0.587
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2014.0,2014-06-30,5.935524e+06,0.1328,0.492
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2015.0,2015-06-30,6.0757685e+06,0.0368,0.49
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2016.0,2016-06-30,6.0424775e+06,0.0063,0.46
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2017.0,2017-06-30,6.8413265e+06,0.1185,0.453
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2018.0,2018-06-30,7.28913e+06,0.0707,0.45765
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2019.0,2019-06-30,7.829913e+06,0.0545,0.46515
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2020.0,2020-06-30,8.105798e+06,0.0091,0.47006
5,Arizona Public Safety,Arizona Public Safety Personnel Retirement System,AZ,Arizona,Arizona,3,2021.0,2021-06-30,1.1556792e+07,0.2776,0.5444
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2001.0,2001-06-30,2.0798328e+07,-0.067,1.14948
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2002.0,2002-06-30,1.8346958e+07,-0.082,1.06373
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2003.0,2003-06-30,1.792158e+07,0.024,0.98418
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2004.0,2004-06-30,2.0485188e+07,0.175,0.92464
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2005.0,2005-06-30,2.1570914e+07,0.085,0.86114
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2006.0,2006-06-30,2.3219646e+07,0.098,0.84302
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2007.0,2007-06-30,2.7069558e+07,0.178,0.83282
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2008.0,2008-06-30,2.4717188e+07,-0.076,0.82075
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2009.0,2009-06-30,1.9880452e+07,-0.181,0.79013
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2010.0,2010-06-30,2.214696e+07,0.1491,0.76435
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2011.0,2011-06-30,2.6839224e+07,0.246,0.75527
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2012.0,2012-06-30,2.6402094e+07,0.013,0.75287
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2013.0,2013-06-30,2.902543e+07,0.131,0.75443
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2014.0,2014-06-30,3.3693704e+07,0.186,0.76296
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2015.0,2015-06-30,3.364565e+07,0.032,0.77064
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2016.0,2016-06-30,3.2859792e+07,0.006,0.7695
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2017.0,2017-06-30,3.6202756e+07,0.139,0.69674
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2018.0,2018-06-30,3.8491948e+07,0.094,0.70384
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2019.0,2019-06-30,3.9825144e+07,0.066,0.71255
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2020.0,2020-06-30,3.9167584e+07,0.008,0.717
6,Arizona SRS,Arizona State Retirement System,AZ,Arizona,Arizona,1,2021.0,2021-06-30,4.8202224e+07,0.251,0.701
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2001.0,2001-06-30,4.0141165e+06,-0.0382,1.06
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2002.0,2002-06-30,3.7408212e+06,-0.0574,1.0
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2003.0,2003-06-30,3.8826635e+06,0.0553,0.95
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2004.0,2004-06-30,4.306846e+06,0.134,0.89
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2005.0,2005-06-30,4.640778e+06,0.0985,0.86
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2006.0,2006-06-30,5.135503e+06,0.1224,0.83
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2007.0,2007-06-30,5.970244e+06,0.1801,0.891
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2008.0,2008-06-30,5.638452e+06,-0.0445,0.897
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2009.0,2009-06-30,4.3498125e+06,-0.2089,0.78
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2010.0,2010-06-30,4.7285005e+06,0.1195,0.741
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2011.0,2011-06-30,5.801921e+06,0.26,0.707
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2012.0,2012-06-30,5.692416e+06,-0.0033,0.689
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2013.0,2013-06-30,6.4344705e+06,0.1558,0.743
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2014.0,2014-06-30,7.5311895e+06,0.1968,0.778
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2015.0,2015-06-30,7.549993e+06,0.0245,0.791
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2016.0,2016-06-30,7.3703245e+06,0.003,0.804
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2017.0,2017-06-30,8.028797e+06,0.123,0.776
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2018.0,2018-06-30,8.602752e+06,0.1023,0.787
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2019.0,2019-06-30,8.833328e+06,0.0578,0.785
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2020.0,2020-06-30,8.769011e+06,0.0241,0.79
7,Arkansas PERS,Arkansas Public Employees Retirement System,AR,Arkansas,Arkansas,1,2021.0,2021-06-30,1.1185454e+07,0.3149,0.837
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2001.0,2001-06-30,7.6428655e+06,-0.029,0.954
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2002.0,2002-06-30,7.084325e+06,-0.062,0.919
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2003.0,2003-06-30,7.0503555e+06,0.02,0.859
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2004.0,2004-06-30,8.122004e+06,0.177,0.838
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2005.0,2005-06-30,8.811147e+06,0.094,0.804
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2006.0,2006-06-30,9.868312e+06,0.124,0.803
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2007.0,2007-06-30,1.1636935e+07,0.191,0.853
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2008.0,2008-06-30,1.1018088e+07,-0.037,0.849
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2009.0,2009-06-30,8.802987e+06,-0.18,0.757
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2010.0,2010-06-30,9.883574e+06,0.135,0.738
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2011.0,2011-06-30,1.1894877e+07,0.223,0.718
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2012.0,2012-06-30,1.1483886e+07,-0.009,0.712
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2013.0,2013-06-30,1.2829566e+07,0.143,0.733
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2014.0,2014-06-30,1.4856277e+07,0.19,0.773
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2015.0,2015-06-30,1.5035701e+07,0.052,0.796
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2016.0,2016-06-30,1.4558577e+07,-0.005,0.81007
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2017.0,2017-06-30,1.6284808e+07,0.161,0.79469
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2018.0,2018-06-30,1.7492628e+07,0.116,0.8
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2019.0,2019-06-30,1.7741622e+07,0.053,0.802
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2020.0,2020-06-30,1.6902076e+07,-0.014,0.806
8,Arkansas Teachers,Arkansas Teacher Retirement System,AR,Arkansas,Arkansas,2,2021.0,2021-06-30,2.1468772e+07,0.319,0.806
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2001.0,2001-06-30,1.562744e+08,-0.072,1.119
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2002.0,2002-06-30,1.4278722e+08,-0.061,0.9519
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2003.0,2003-06-30,1.447627e+08,0.037,0.877
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2004.0,2004-06-30,1.675841e+08,0.166,0.873
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2005.0,2005-06-30,1.8963088e+08,0.123,0.873
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2006.0,2006-06-30,2.111908e+08,0.118,0.872
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2007.0,2007-06-30,2.5112269e+08,0.191,0.872
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2008.0,2008-06-30,2.3791547e+08,-0.051,0.869
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2009.0,2009-06-30,1.7889989e+08,-0.24,0.833
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2010.0,2010-06-30,2.0161608e+08,0.133,0.834
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2011.0,2011-06-30,2.417618e+08,0.217,0.826
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2012.0,2012-06-30,2.3698195e+08,0.001,0.831
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2013.0,2013-06-30,2.619899e+08,0.132,0.752
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2014.0,2014-06-30,3.0176154e+08,0.184,0.763
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2015.0,2015-06-30,3.027645e+08,0.024,0.731
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2016.0,2016-06-30,2.98704e+08,0.006,0.683
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2017.0,2017-06-30,3.26499e+08,0.112,0.701
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2018.0,2018-06-30,3.539955e+08,0.086,0.702
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2019.0,2019-06-30,3.7261142e+08,0.067,0.702
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2020.0,2020-06-30,3.9245254e+08,0.047,0.706
9,California PERF,California Public Employees Retirement Fund,CA,California,California,1,2021.0,2021-06-30,4.7732275e+08,0.213,0.82
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2001.0,2001-06-30,1.0313763e+08,-0.0912,0.98
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2002.0,2002-06-30,9.670946e+07,-0.0595,0.98527
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2003.0,2003-06-30,1.0037233e+08,0.0341,0.82
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2004.0,2004-06-30,1.1606129e+08,0.1738,0.83
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2005.0,2005-06-30,1.2952363e+08,0.1109,0.86
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2006.0,2006-06-30,1.4421238e+08,0.1321,0.87
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2007.0,2007-06-30,1.7237792e+08,0.2103,0.89
10,California Teachers,California State Teachers’ Retirement System,CA,California,California,2,2008.0,2008-06-30,1.6149819e+08,-0.0369,0.87
